food_id,food_type,food_name_th,food_name_en,food_group,food_subgroup,energy,water,protein,fat,carbohydrate,fibre,ash,calcium,phosphorus,magnesium,sodium,potassium,iron,copper,zinc,iodine,selenium,betacarotene,retinol,vitamin_A,thiamin,riboflavin,niacin,vitamin_C,vitamin_E,folate,cobalamin,sugar,cholesterol,sfa,sfa_4_0,sfa_6_0,sfa_8_0,sfa_10_0,sfa_12_0,sfa_14_0,sfa_16_0,sfa_18_0,mufa,mufa_16_1,mufa_18_1,mufa_20_1,mufa_22_1,pufa,pufa_18_2,pufa_18_3,pufa_18_4,pufa_20_4,pufa_20_5,pufa_22_5,pufa_22_6,asparticacid,threonine,serine,glutamic_acid,proline,glycine,alanine,cystine,valine,methionine,isoleucine,leucine,tryrosine,phenylalanine,histidine,lysine,arginine,total_amino_acid,catechin,epicatechin,gallic,energy_fat,fat_all,fat_saturated
11214,foundation,"ต้มพะโล้, อาหารเจ","Vegetarian, sweet brown sauce",อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,อาหารเจ,120,75.7,10.09,6.25,6.06,,1.88,23,89,44,556,116,1.56,,,16.97,,,,,0.01,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11213,foundation,"ต้มจับฉ่าย, อาหารเจ","Vegetarian, chinese vegetable stew",อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,อาหารเจ,50,89,1.85,3.40,3.12,,1.67,52,29,19,766,190,1.14,,,2.81,,,,,0.01,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11217,foundation,"เนื้อเป็ด, อาหารเจ","Vegetarian, duck meat",อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,อาหารเจ,136,66.1,23.08,1.39,7.99,,1.41,181,32,14,53,69,1.01,,,5.30,,,,,0.04,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11218,foundation,"ปลาเค็ม, อาหารเจ","Vegetarian, salted fish",อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,อาหารเจ,221,54.7,17.85,11.76,11.16,,4.51,64,162,26,1405,138,2.72,,,39.08,,,,,0.02,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11215,foundation,"ต้มหน่อไม้จีน, อาหารเจ","Vegetarian, foodie chubby lawyer",อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,อาหารเจ,35,92.3,1.30,1.88,3.42,,1.12,7,tr,4,424,33,0.30,,,2.10,,,,,0.01,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11216,foundation,"ทอดมันถั่วเขียว, อาหารเจ","Vegetarian, fried mung bean-paste balls",อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,อาหารเจ,248,48.3,4.60,10.60,33.60,-1,2.90,37,82,,,1,,,,,,198,0.00,17,0.09,1.10,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11219,foundation,"ปลาเส้นผสมสาหร่าย, อาหารเจ","Vegetarian, fish and seaweed",อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,อาหารเจ,106,76.1,1.71,4.08,15.77,,2.33,11,15,7,762,119,0.29,,,16.53,,0,,,0.00,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11220,foundation,"ปลิงทะเล, อาหารเจ","Vegetarian, sea ​​cucumber",อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,อาหารเจ,22,93.8,0.08,0.12,5.21,,0.77,18,16,6,367,22,0.33,,,7.40,,,,,0.00,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11221,foundation,"ผัดยากิโซบะ, อาหารเจ","Vegetarian, chinese style preserved bamboo soup",อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,อาหารเจ,137,69.7,4.58,4.87,18.84,,2.05,35,53,23,727,145,0.09,,,3.10,,,,,0.02,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11222,foundation,"ผัดวุ้นเส้น (ผัดโฮ๊ะ), อาหารเจ","Vegetarian, pad woon sen",อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,อาหารเจ,151,71.9,1.40,9.10,16.10,-1.5,1.50,14,39,,,1,,,,,,162,0.00,14,0.18,1.20,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11224,foundation,"ฟองเต้าหู้, อาหารเจ","Vegetarian, soybean sheet",อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,อาหารเจ,225,56.2,24.12,12.13,4.97,,2.58,104,301,87,1091,231,5.54,,,65.62,,,,,0.00,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11223,foundation,"ผัดหมี่ซัว, อาหารเจ","Vegetarian, stir-fried rice noodles",อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,อาหารเจ,119,73.4,4.29,3.80,17.02,,1.61,19,36,10,663,94,0.88,,,1.55,,,,,0.02,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11225,foundation,"ยำก๋วยเตี๋ยวเซียงไฮ้, อาหารเจ","Vegetarian, spicy shanghai noodles salad",อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,อาหารเจ,80,76.6,1.70,0.40,17.40,-0.4,3.90,13,26,,,1,,,,,,66,0.00,6,0.04,0.30,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11226,foundation,"เย็นตาโฟ, อาหารเจ","Vegetarian, yentafo noodles soup",อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,อาหารเจ,188,62.5,4.10,8.80,23.20,-0.5,1.40,162,41,,,1,,,,,,306,0.00,26,0.37,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11227,foundation,"ลูกชิ้นไส้เห็ด, อาหารเจ","Vegetarian, mushroom ball",อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,อาหารเจ,87,78,2.18,1.53,16.17,,2.10,61,28,6,832,88,0.45,,,55.81,,,,,0.00,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11229,foundation,"หมี่กรอบ, อาหารเจ","Vegetarian, crispy fried noodles",อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,อาหารเจ,182,66.4,2.70,10.20,19.90,-0.6,0.80,17,36,,,0,,,,,,0,,0,0.18,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11228,foundation,"ไส้อั่ว, อาหารเจ (Vegetarian, Thai spicy sausage (sai-aour))","Vegetarian, Thai spicy sausage (sai-aour",อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,อาหารเจ,161,61.1,17.19,3.68,15.00,,3.04,60,114,38,778,259,4.16,,,74.19,,,,,0.09,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11230,foundation,"หมี่กึ่งรวม, อาหารเจ","Vegetarian, kueng rice noodles",อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,อาหารเจ,134,67.4,26.79,0.90,4.70,,0.33,14,49,8,309,6,2.08,,,4.03,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11231,foundation,"หมี่เหลืองผัดซีอิ๊ว, อาหารเจ","Vegetarian, fried yellow noodles in soy sauce",อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,อาหารเจ,130,72.9,3.20,5.40,17.30,-0.5,1.20,165,40,,,,,,,,,168,0.00,14,0.71,2.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11233,foundation,"หมูย่าง, อาหารเจ","Vegetarian, roasted pork",อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,อาหารเจ,230,54.8,19.90,12.20,10.32,,2.74,140,198,42,1307,196,4.82,,,48.62,,,,,0.02,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11232,foundation,"หมู-ไต, อาหารเจ","Vegetarian, pork-pig kidney",อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,อาหารเจ,36,88.8,0.71,0.60,6.97,,2.97,948,20,9,177,12,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11234,foundation,"หมูสามชั้น, อาหารเจ","Vegetarian, streaky pork",อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,อาหารเจ,98,77.7,2.01,3.41,14.92,,1.97,262,25,7,870,82,0.25,,,34.25,,,,,0.00,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11235,foundation,แกงป่าไก่ (),,อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,กับข้าว,0,87.4,5.03,2.12,0.00,0,1.98,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11237,foundation,ต้มแซ่บกระดูกหมู (),,อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,กับข้าว,0,86.4,4.53,2.79,0.00,0,1.95,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11236,foundation,ข้าวต้มหมู (),,อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,อาหารจานเดียว,0,83.8,2.75,2.67,0.00,0,0.94,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11238,foundation,ผัดกะเพราเนื้อ (),,อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,กับข้าว,0,64.8,16.86,10.50,0.00,0,2.55,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11239,foundation,ผัดกะเพราเป็ด (),,อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,กับข้าว,0,62.2,18.25,12.82,0.00,0,2.18,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11240,foundation,ผัดกะเพรากุ้ง (),,อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,กับข้าว,0,74.4,10.24,5.82,0.00,0,2.87,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11241,foundation,มักกะโรนีไก่ (),,อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,อาหารจานเดียว,0,67.9,8.01,5.13,0.00,0,1.58,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11242,foundation,มักกะโรนีหมู (),,อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,อาหารจานเดียว,0,68.2,6.84,5.14,0.00,0,1.59,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12002,foundation,"กล้วยไข่, เชื่อม","Banana, boiled in syrup",ขนมหวานและขนมอบ,ขนมหวาน,237,41.3,1.20,1.80,53.30,1.7,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11243,foundation,ยำขนมจีน (),,อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,อาหารจานเดียว,0,66.5,5.39,5.10,0.00,0,1.76,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12001,foundation,กล้วยแขก,"Banana, deep fried",ขนมหวานและขนมอบ,ขนมหวาน,314,37.2,2.30,15.90,37.80,5.6,1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12003,foundation,ขนมกล้วย,Ka-nom gluay,ขนมหวานและขนมอบ,ขนมหวาน,181,57.1,1.31,2.74,37.94,,0.93,,,,263,,,,,,,,,,,,,,,,,26.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12006,foundation,ขนมโกสุ่ย/ขนมถ้วยน้ำตาลแดง,"Ka-nom-go-sui, Southern style",ขนมหวานและขนมอบ,ขนมหวาน,187,54.8,1.16,1.62,41.97,,0.45,,,,83,,,,,,,,,,,,,,,,,26.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12007,foundation,ขนมขี้มอด,"Ka-nom-ki-mod, Southern style",ขนมหวานและขนมอบ,ขนมหวาน,441,2.4,3.60,11.31,81.36,-0.6,1.34,,,,237,,,,,,,,,,,,,,,,,64.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12005,foundation,ขนมโก๋,Ka-nom-goh,ขนมหวานและขนมอบ,ขนมหวาน,424,7.1,4.70,11.40,75.82,-0.5,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12004,foundation,ขนมเกลือ/เข้าหนมเกื๋อ,"Ka-nom-glae, Northern style",ขนมหวานและขนมอบ,ขนมหวาน,110,73.2,1.51,1.57,22.56,,1.16,,,,423,,,,,,,,,,,,,,,,,3.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12010,foundation,ขนมชั้น,Ka-nom chan,ขนมหวานและขนมอบ,ขนมหวาน,246,44.4,0.85,5.17,49.18,,0.29,,,,72,,,,,,,,,,,,,,,,,30.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12009,foundation,ขนมโค,"Ka-nom-co, Southern style",ขนมหวานและขนมอบ,ขนมหวาน,224,49.3,2.84,4.84,42.40,,0.62,,,,179,,,,,,,,,,,,,,,,,11.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12011,foundation,"ขนมถ้วย, ใบเตย","Kha-nom Thuai, pandanus leaf flavor",ขนมหวานและขนมอบ,ขนมหวาน,155,64,1.40,2.97,30.77,,0.86,,,,263,,,,,,,,,,,,,,,,,14.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12008,foundation,ขนมขี้มัน/ขนมเปียกขี้มัน,"Kha-nom-ki-mun, Southern style",ขนมหวานและขนมอบ,ขนมหวาน,225,48.2,1.66,4.15,45.34,,0.65,,,,133,,,,,,,,,,,,,,,,,28.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12012,foundation,ขนมลา,"Ka-nom-la, Southern style",ขนมหวานและขนมอบ,ขนมหวาน,429,8.2,1.92,13.05,76.14,,0.69,,,,93,,,,,,,,,,,,,,,,,28.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12013,foundation,"ขนมลา, กรอบ","Ka-nom-la, Southern style crispy",ขนมหวานและขนมอบ,ขนมหวาน,386,7,0.35,3.04,89.54,,0.07,,,,3,,,,,,,,,,,,,,,,,51.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12016,foundation,ข้าวต้มถั่วดิน/ข้าวต้มมัดภาคเหนือ    (Kao tom thaw din (steamed glutinous rice with peanut and banana filling)),Kao tom thaw din (steamed glutinous rice with peanut and banana filling,ขนมหวานและขนมอบ,ขนมหวาน,193,54.8,5.47,2.89,36.34,,0.50,,,,189,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12015,foundation,ข้าวต้มจิ้ม/ข้าวต้มหัวหงอก,Kao-tom-jim,ขนมหวานและขนมอบ,ขนมหวาน,200,52.3,2.70,2.63,41.61,,0.76,,,,186,,,,,,,,,,,,,,,,,13.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12014,foundation,ขนมเหนียว,Ka-nom-niao,ขนมหวานและขนมอบ,ขนมหวาน,273,39.8,2.79,7.03,49.75,,0.64,,,,110,,,,,,,,,,,,,,,,,22.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12017,foundation,ข้าวต้มมัด/ข้าวต้มผัด   (Kao-tom-mad (steamed glutinous rice with black bean and banana filling)),Kao-tom-mad (steamed glutinous rice with black bean and banana filling,ขนมหวานและขนมอบ,ขนมหวาน,182,56.3,2.53,2.31,38.00,,0.87,,,,220,,,,,,,,,,,,,,,,,14.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12018,foundation,"ข้าวเหนียวขาว, หน้าปลาแห้ง  (Khao-niao-na-pla (Sweet sticky rice  with dried fish))",Khao-niao-na-pla (Sweet sticky rice  with dried fish,ขนมหวานและขนมอบ,ขนมหวาน,260,38.5,4.01,4.01,52.08,,1.41,,,,406,,,,,,,,,,,,,,,,,21.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12019,foundation,"ข้าวเหนียวขาว, หน้าสังขยา",Sweet sticky rice with Thai custard,ขนมหวานและขนมอบ,ขนมหวาน,258,43.6,4.09,7.41,43.82,,1.06,,,,264,,,,,,,,,,,,,,,,,18.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12020,foundation,"ข้าวเหนียวดำ, เปียก",Soft sweet black sticky rice with coconut cream,ขนมหวานและขนมอบ,ขนมหวาน,134,67.8,1.18,1.65,28.82,,0.57,,,,158,,,,,,,,,,,,,,,,,17.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12021,foundation,ข้าวเหนียวมูล (Khao-niao-moon (glutinous rice steamed in coconut milk)),Khao-niao-moon (glutinous rice steamed in coconut milk,ขนมหวานและขนมอบ,ขนมหวาน,281,35.8,3.10,6.30,52.20,1.7,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12022,foundation,ซาหริ่ม (Sa-Rim (mungbean thread in coconut milk)),Sa-Rim (mungbean thread in coconut milk,ขนมหวานและขนมอบ,ขนมหวาน,159,65,0.20,4.50,29.00,1.2,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12025,foundation,ทองหยิบ (Thong Yip (golden flower)),Thong Yip (golden flower,ขนมหวานและขนมอบ,ขนมหวาน,395,24.5,7.90,19.70,45.90,1.3,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12023,foundation,ตะโก้แห้ว  (Tako-heaw (water chestnut and coconut custard topping )),Tako-heaw (water chestnut and coconut custard topping,ขนมหวานและขนมอบ,ขนมหวาน,132,71.6,0.70,5.70,18.20,3,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12024,foundation,ทองหยอด  (Thong yod (golden drop)),Thong yod (golden drop,ขนมหวานและขนมอบ,ขนมหวาน,305,31.7,3.53,6.92,56.90,0.6,0.39,,,,39,,,,,,,,,,,,,,,,,56.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12028,foundation,เปียกปูน   (Kha-nom-piak-poon (coconut sweet pudding with coconut)),Kha-nom-piak-poon (coconut sweet pudding with coconut,ขนมหวานและขนมอบ,ขนมหวาน,160,61.4,1.10,1.62,35.46,,0.42,,,,92,,,,,,,,,,,,,,,,,19.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12027,foundation,ปลากริม,Ka-nom pla-grim,ขนมหวานและขนมอบ,ขนมหวาน,116,73.8,0.64,2.83,22.21,,0.57,,,,231,,,,,,,,,,,,,,,,,9.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12026,foundation,บัวลอยเผือก,Taro balls in coconut milk,ขนมหวานและขนมอบ,ขนมหวาน,148,66.2,0.80,4.10,26.30,1.7,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12030,foundation,ฝอยทอง   (Foi Thong (golden thread)),Foi Thong (golden thread,ขนมหวานและขนมอบ,ขนมหวาน,419,21,12.71,22.51,40.67,1.9,1.23,,,,64,,,,,,,,,,,,,,,,,41.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12031,foundation,เม็ดขนุน (Med khanun (bean paste)),Med khanun (bean paste,ขนมหวานและขนมอบ,ขนมหวาน,351,27.6,9.43,13.79,44.61,3.6,0.97,,,,58,,,,,,,,,,,,,,,,,38.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12029,foundation,"เปียกปูน, สีดำ",Black coconut sweet pudding,ขนมหวานและขนมอบ,ขนมหวาน,135,67.5,0.97,1.31,29.93,,0.29,,,,34,,,,,,,,,,,,,,,,,19.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12032,foundation,ลอดช่องไทย น้ำกะทิ,Lod-chong in coconut milk,ขนมหวานและขนมอบ,ขนมหวาน,108,75.7,0.72,3.04,18.70,1.5,0.38,,,,62,,,,,,,,,,,,,,,,,12.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12033,foundation,ลูกชุบ (Look choup (mock miniature fruit)),Look choup (mock miniature fruit,ขนมหวานและขนมอบ,ขนมหวาน,275,36.6,6.60,6.60,45.50,4,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12035,foundation,"สังขยา,  ไข่","Egg custard, steamed",ขนมหวานและขนมอบ,ขนมหวาน,168,60.5,6.90,4.50,23.30,3.8,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12036,foundation,"หม้อแกงไข่   (Maw Kaeng kai (egg custard, baked))","Maw Kaeng kai (egg custard, baked",ขนมหวานและขนมอบ,ขนมหวาน,217,55,6.52,9.28,25.68,2.8,0.73,,,,107,,,,,,,,,,,,,,,,,23.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12034,foundation,"วุ้นกะทิ, ใบเตย","Jelly with coconut cream, pandanus leaf flavor",ขนมหวานและขนมอบ,ขนมหวาน,133,72.8,0.60,5.40,20.50,0,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12039,foundation,"ขนมปังพิซซ่า, ไก่","Pizza with chicken, Bread",ขนมหวานและขนมอบ,,314,49.5,5.97,23.59,19.61,,1.38,,,,,,,,,,,,,,,,,,,,,11.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038,foundation,"ขนมปัง, หน้าเนย",Butter bread,ขนมหวานและขนมอบ,,355,28.5,7.65,14.97,47.62,,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040,foundation,"ขนมปังพิซซ่า, ทูน่า","Pizza with tuna, Bread",ขนมหวานและขนมอบ,,299,49.2,7.12,20.54,21.59,,1.54,,,,,,,,,,,,,,,,,,,,,10.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12037,foundation,"หม้อแกงถั่ว   (Maw Kaeng tow (mungbean custard, baked))","Maw Kaeng tow (mungbean custard, baked",ขนมหวานและขนมอบ,ขนมหวาน,217,55.5,6.13,10.30,23.07,4.2,0.83,,,,239,,,,,,,,,,,,,,,,,18.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12041,foundation,"ขนมปังพิซซ่า, ไส้กรอกหมู","Pizza with pork sausage, Bread",ขนมหวานและขนมอบ,,339,36.1,10.17,18.29,33.63,,1.82,,,,,,,,,,,,,,,,,,,,,10.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12042,foundation,"ขนมปังพิซซ่า,ไส้กรอก","Pizza with sausage, Bread",ขนมหวานและขนมอบ,,320,47.2,6.74,23.30,21.04,,1.76,,,,,,,,,,,,,,,,,,,,,8.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
